review_id,platform,product_name,category,subcategory,star_rating,review_text,sentiment,review_text_fixed,review_text_translated,review_text_normalized,review_tokens,split
E031,shopee,nexodeugreen 45w/30w/20w gan charger usbc/usba 2 3 ports charger nexode gan fast charger usbc power adapter iphone 16 pro max/15 14/13 gan 30w 2c1apink,electronics,charger,5,"Performance:The charger delivers fast charging and works efficiently.
 Durability:Build material feels solid and suitable for daily use. It has a nice matte feel and I like the dirty pink colour.",positive,Performance:The charger delivers fast charging and works efficiently. Durability:Build material feels solid and suitable for daily use. It has a nice matte feel and I like the dirty pink colour.,performance charger delivers fast charging works efficiently durability build material feels solid suitable daily use nice matte feel like dirty pink colour,performance charger delivers fast charge work efficiently durability build material feel solid suitable daily use nice matte feel like dirty pink colour,"['performance', 'charger', 'delivers', 'fast', 'charge', 'work', 'efficiently', 'durability', 'build', 'material', 'feel', 'solid', 'suitable', 'daily', 'use', 'nice', 'matte', 'feel', 'like', 'dirty', 'pink', 'colour']",train
E032,shopee,nexodeugreen 45w/30w/20w gan charger usbc/usba 2 3 ports charger nexode gan fast charger usbc power adapter iphone 16 pro max/15 14/13 gan 20w 1c1apink,electronics,charger,5,"Performance:Efficient charging!
 Durability:Sturdy for everyday use!
 
 Bought a charger for my Eufy S1 Wearable Breast Pump. The pink colour matches nicely with my pump and the wire!!!🩷",positive,Performance:Efficient charging! Durability:Sturdy for everyday use! Bought a charger for my Eufy S1 Wearable Breast Pump. The pink colour matches nicely with my pump and the wire!!!🩷,performance efficient charging durability sturdy everyday use bought charger eufy s1 wearable breast pump pink colour matches nicely pump wire,performance efficient charge durability sturdy everyday use buy charger eufy s1 wearable breast pump pink colour match nicely pump wire,"['performance', 'efficient', 'charge', 'durability', 'sturdy', 'everyday', 'use', 'buy', 'charger', 'eufy', 's1', 'wearable', 'breast', 'pump', 'pink', 'colour', 'match', 'nicely', 'pump', 'wire']",test
E033,shopee,nexodeugreen 45w/30w/20w gan charger usbc/usba 2 3 ports charger nexode gan fast charger usbc power adapter iphone 16 pro max/15 14/13 gan 20w 1c1a,electronics,charger,5,"Performance:incredible
 Durability:super good
 
 I doubt it, but it surprises me, the charger is really good, charges my phone really fast and well! It even arrived in hours, not even up to a full day.
 Thank u so much.",positive,"Performance:incredible Durability:super good I doubt it, but it surprises me, the charger is really good, charges my phone really fast and well! It even arrived in hours, not even up to a full day. Thank you so much.",performance incredible durability super good doubt surprises charger really good charges phone really fast well even arrived hours even full day thank much,performance incredible durability super good doubt surprise charger really good charge phone really fast well even arrive hour even full day thank much,"['performance', 'incredible', 'durability', 'super', 'good', 'doubt', 'surprise', 'charger', 'really', 'good', 'charge', 'phone', 'really', 'fast', 'well', 'even', 'arrive', 'hour', 'even', 'full', 'day', 'thank', 'much']",train
E034,shopee,nexodeugreen 45w/30w/20w gan charger usbc/usba 2 3 ports charger nexode gan fast charger usbc power adapter iphone 16 pro max/15 14/13 gan 45w 2c1a,electronics,charger,5,"Performance:Excellent
 Durability:Excellent
 
 The charger working as expected. Small size but heavy. It's a solid build. This brand quality is excellent and same level as the high end brand. I personally recommend this brand.",positive,Performance:Excellent Durability:Excellent The charger working as expected. Small size but heavy. It's a solid build. This brand quality is excellent and same level as the high end brand. I personally recommend this brand.,performance excellent durability excellent charger working expected small size heavy solid build brand quality excellent level high end brand personally recommend brand,performance excellent durability excellent charger work expect small size heavy solid build brand quality excellent level high end brand personally recommend brand,"['performance', 'excellent', 'durability', 'excellent', 'charger', 'work', 'expect', 'small', 'size', 'heavy', 'solid', 'build', 'brand', 'quality', 'excellent', 'level', 'high', 'end', 'brand', 'personally', 'recommend', 'brand']",train
E035,shopee,nexodeugreen 45w/30w/20w gan charger usbc/usba 2 3 ports charger nexode gan fast charger usbc power adapter iphone 16 pro max/15 14/13 gan 30w 2c1apink,electronics,charger,5,"Performance:support super charge 2.0 for samsung and fast charge up to 30w for iphone 17pm
 Durability:solid build out and sweet colour , bought at a reasonable price",positive,"Performance:support super charge 2.0 for samsung and fast charge up to 30w for iphone 17pm Durability:solid build out and sweet colour , bought at a reasonable price",performance support super charge 20 samsung fast charge 30w iphone 17pm durability solid build sweet colour bought reasonable price,performance support super charge 20 samsung fast charge 30w iphone 17pm durability solid build sweet colour buy reasonable price,"['performance', 'support', 'super', 'charge', '20', 'samsung', 'fast', 'charge', '30w', 'iphone', '17pm', 'durability', 'solid', 'build', 'sweet', 'colour', 'buy', 'reasonable', 'price']",train
E036,lazada,18w fast charger dual usb qc30 fast charging adapter cable micro ip typec ip samsung huawei oppo vivo xiaomi realme,electronics,charger,1,"barang diterima tak ada kualiti. tak bole guna langsung. 
 Sedih......",negative,barang diterima tidak ada kualiti. tidak boleh guna langsung. Sedih......,item received quality cannot used directly sad,item receive quality can not use directly sad,"['item', 'receive', 'quality', 'can', 'not', 'use', 'directly', 'sad']",train
E037,lazada,18w fast charger dual usb qc30 fast charging adapter cable micro ip typec ip samsung huawei oppo vivo xiaomi realme,electronics,charger,1,"phone hang while charging 
 stuck
 better cust choose another seller",negative,phone hang while charging stuck better cust choose another seller,phone hang charging stuck better cust choose another seller,phone hang charge stick well cust choose another seller,"['phone', 'hang', 'charge', 'stick', 'well', 'cust', 'choose', 'another', 'seller']",val
E038,lazada,18w fast charger dual usb qc30 fast charging adapter cable micro ip typec ip samsung huawei oppo vivo xiaomi realme,electronics,charger,1,cannot use 😅😅😅😅😅,negative,cannot use 😅😅😅😅😅,cannot use,can not use,"['can', 'not', 'use']",test
E039,lazada,18w fast charger dual usb qc30 fast charging adapter cable micro ip typec ip samsung huawei oppo vivo xiaomi realme,electronics,charger,1,"⚡Charging Speed:x fast charging, biasa je
  tulis punya banyak",negative,"⚡Charging Speed:x fast charging, biasa sahaja tulis punya banyak",charging speed x fast charging write lot,charge speed x fast charge write lot,"['charge', 'speed', 'x', 'fast', 'charge', 'write', 'lot']",train
E040,lazada,18w fast charger dual usb qc30 fast charging adapter cable micro ip typec ip samsung huawei oppo vivo xiaomi realme,electronics,charger,1,tak dpt wayer pun cuma adapter saja,negative,tidak dapat wayar pun cuma adapter saja,cant get wires adapter,cant get wire adapter,"['cant', 'get', 'wire', 'adapter']",train
E041,shopee,sprise new x6 deep bass dynamic wired inear earphone mic stereo earfon earpiece headset 35mm earfone monitor 耳机有线 black typec,electronics,earphone,1,"Value For Money:meh
 Best Feature(s):cable
 Performance:bad
 
 Awful, colours the sound heavily, frequencies cut off, not worth more than 2$, five stars for fast shipping though",negative,"Value For Money:meh best Feature(s):cable Performance:bad Awful, colours the sound heavily, frequencies cut off, not worth more than 2$, five stars for fast shipping though",value money meh best features cable performance bad awful colours sound heavily frequencies cut worth 2 five stars fast shipping though,value money meh best feature cable performance bad awful colour sound heavily frequency cut worth 2 five star fast ship though,"['value', 'money', 'meh', 'best', 'feature', 'cable', 'performance', 'bad', 'awful', 'colour', 'sound', 'heavily', 'frequency', 'cut', 'worth', '2', 'five', 'star', 'fast', 'ship', 'though']",test
E042,shopee,sprise new x6 deep bass dynamic wired inear earphone mic stereo earfon earpiece headset 35mm earfone monitor 耳机有线 obsidian black,electronics,earphone,1,Stopped working after 1 month,negative,Stopped working after 1 month,stopped working 1 month,stop work 1 month,"['stop', 'work', '1', 'month']",train
E043,shopee,sprise new x6 deep bass dynamic wired inear earphone mic stereo earfon earpiece headset 35mm earfone monitor 耳机有线 black typec,electronics,earphone,1,"Performance:sounded good but stopped working one day
 Best Feature(s):doesnt fall off easily when worn
 Value For Money:its alr
 
 its cheap and sounded decent but i barely used it for 2 months and it stopped working when i was using it one day",negative,Performance:sounded good but stopped working one day best Feature(s):doesnt fall off easily when worn Value For Money:its already its cheap and sounded decent but i barely used it for 2 months and it stopped working when i was using it one day,performance sounded good stopped working one day best features doesnt fall easily worn value money already cheap sounded decent barely used 2 months stopped working using one day,performance sound good stop work one day best feature doesnt fall easily worn value money already cheap sound decent barely use 2 month stop work use one day,"['performance', 'sound', 'good', 'stop', 'work', 'one', 'day', 'best', 'feature', 'doesnt', 'fall', 'easily', 'worn', 'value', 'money', 'already', 'cheap', 'sound', 'decent', 'barely', 'use', '2', 'month', 'stop', 'work', 'use', 'one', 'day']",train
E044,shopee,sprise new x6 deep bass dynamic wired inear earphone mic stereo earfon earpiece headset 35mm earfone monitor 耳机有线 black typec,electronics,earphone,1,"Best Feature(s):Snug fit on ear
 Value For Money:No
 
 Disappointed as I don't understand how a earpiece can do this, and not just with my laptop, but my brothers' and even my phone too",negative,"best Feature(s):Snug fit on ear Value For Money:No Disappointed as I don't understand how a earpiece can do this, and not just with my laptop, but my brothers' and even my phone too",best features snug fit ear value money disappointed dont understand earpiece laptop brothers even phone,best feature snug fit ear value money disappoint dont understand earpiece laptop brother even phone,"['best', 'feature', 'snug', 'fit', 'ear', 'value', 'money', 'disappoint', 'dont', 'understand', 'earpiece', 'laptop', 'brother', 'even', 'phone']",val
